State,Year,revratio_all,revratio_lo,revratio_st,revratio_fe,revratio_stlo,revratio_stfe,revratio_lofe,adjrevratio_all,adjrevratio_lo,adjrevratio_st,adjrevratio_fe,adjrevratio_stlo,adjrevratio_stfe,adjrevratio_lofe,revpp_all_2015dol,revpp_lo_2015dol,revpp_st_2015dol,revpp_fe_2015dol,revpp_stlo_2015dol,revpp_stfe_2015dol,revpp_lofe_2015dol,adj_revpp_all_2015dol,adj_revpp_lo_2015dol,adj_revpp_st_2015dol,adj_revpp_fe_2015dol,adj_revpp_stlo_2015dol,adj_revpp_stfe_2015dol,adj_revpp_lofe_2015dol
"NE",2014,1.025264,.97586,1.057107,1.279857,1.004416,1.099198,1.009941,1.03096,.9798726,1.066743,1.288574,1.010021,1.108838,1.014047,12604.46,7503.18,4113.093,988.1896,11616.27,5101.282,8491.37,15209.69,9118.673,4906.294,1184.727,14024.97,6091.021,10303.4
"NE",2015,1.019006,.9617801,1.051467,1.330599,.9932154,1.104791,1.003468,1.021155,.9637604,1.056978,1.328334,.9959639,1.109037,1.004353,13089.14,7789.726,4255.972,1043.439,12045.7,5299.412,8833.165,15803.43,9484.459,5070.59,1248.379,14555.05,6318.969,10732.84
"NH",1995,.9760646,.9560081,1.171807,1.13458,.9713085,1.160737,.9615946,.9837363,.9633012,1.182603,1.140503,.9790387,1.170201,.9688429,9962.111,8974.024,694.7885,293.298,9668.813,988.0864,9267.322,11045.73,9941.07,779.9012,324.7623,10720.97,1104.664,10265.83
"NH",1996,.9747005,.9542536,1.176445,1.138426,.969352,1.164102,.96049,.9845491,.9637926,1.189059,1.147119,.9792534,1.17556,.9699879,9997.091,9009.258,667.7291,320.1041,9676.987,987.8331,9329.362,11082.07,9980.407,747.8242,353.842,10728.23,1101.666,10334.25
"NH",1997,.9724243,.9487885,1.178847,1.184449,.9652932,1.180635,.9570287,.9841333,.9601644,1.193226,1.194468,.9770786,1.193619,.9683422,10173.41,9118.607,718.0213,336.7761,9836.629,1054.797,9455.384,11276.64,10099.04,805.3647,372.236,10904.41,1177.601,10471.28
"NH",1998,.9743346,.9499115,1.126991,1.19147,.9662256,1.145589,.9594555,.9834602,.9589724,1.137211,1.197234,.9754888,1.154434,.9683776,10456.18,9133.98,939.4966,382.7015,10073.48,1322.198,9516.682,11562.01,10094.54,1045.036,422.4354,11139.58,1467.471,10516.98
"NH",1999,.9725069,.9495009,1.117983,1.179011,.9642809,1.137041,.9591032,.9795388,.9566612,1.124437,1.181601,.9715014,1.142169,.9660664,10545.9,9236.898,899.0017,410.0016,10135.9,1309.003,9646.9,11627.51,10176.79,999.4448,451.2756,11176.23,1450.72,10628.06
"NH",2000,.9772713,.9376864,.9984128,1.12581,.971983,1.005967,.9519113,.9888999,.9490668,1.010198,1.138231,.9835461,1.017851,.9634407,10704.98,4489.665,5844.459,370.859,10334.12,6215.318,4860.523,11689.48,4909.827,6371.911,407.7412,11281.74,6779.652,5317.568
"NH",2001,.9756641,.9296765,1.000865,1.166786,.9670177,1.01404,.9502773,.987056,.9411505,1.012402,1.176109,.9784785,1.02545,.9615927,11445.82,5192.246,5752.524,501.0482,10944.77,6253.572,5693.294,12486.07,5671.203,6266.847,548.0186,11938.05,6814.866,6219.222
"NH",2002,.9764273,.9286442,1.00346,1.161765,.9677212,1.016522,.9495161,.986971,.9396816,1.013971,1.169462,.9783889,1.026843,.9602254,12194.98,5547.493,6094.026,553.4615,11641.52,6647.487,6100.954,13225.28,6032.144,6592.391,600.7493,12624.54,7193.14,6632.894
"NH",2003,.9716958,.9191645,1.002914,1.183971,.9606505,1.020124,.9439161,.9800581,.927687,1.011651,1.18893,.9691828,1.028547,.9520695,12775.73,6109.534,6026.511,639.684,12136.04,6666.195,6749.218,13706.24,6569.288,6450.398,686.5574,13019.69,7136.956,7255.846
"NH",2004,.9676281,.9163873,.9986141,1.197394,.9546149,1.0202,.9432833,.9738125,.9225538,1.00539,1.200255,.9609523,1.026659,.9491386,13484.56,6801.612,5947.279,735.6686,12748.89,6682.947,7537.281,14525.32,7344.118,6386.898,794.3062,13731.02,7181.204,8138.424
"NH",2005,.9733213,.9345628,1.002523,1.182815,.9615353,1.024907,.9557442,.9794063,.9409683,1.00857,1.186076,.9677422,1.030709,.9619159,13939.83,7934.705,5250.147,754.9778,13184.85,6005.125,8689.683,14960.49,8526.186,5621.795,812.507,14147.98,6434.302,9338.692
"NH",2006,.9735754,.9163742,1.030139,1.196667,.9613085,1.050489,.9397253,.9815939,.9245192,1.038177,1.201967,.9694422,1.05823,.9477029,14324.51,8177.861,5386.901,759.7478,13564.76,6146.649,8937.609,15425.8,8801.43,5804.201,820.1714,14605.63,6624.372,9621.602
"NH",2007,.9737019,.9153315,1.03772,1.194967,.961579,1.057633,.937965,.9831167,.9250396,1.04708,1.200341,.9712006,1.066492,.9473596,14912.71,8755.314,5369.311,788.084,14124.63,6157.395,9543.398,16087.75,9439.215,5797.64,850.8931,15236.86,6648.533,10290.11
"NH",2008,.9814541,.9269158,1.035091,1.222718,.9689506,1.05717,.9500293,.9924475,.9383,1.046038,1.230013,.9801514,1.067669,.961063,15226.89,8813.619,5648.897,764.3723,14462.52,6413.269,9577.991,16388.88,9489.094,6078.316,821.4649,15567.41,6899.781,10310.56
"NH",2009,1.008389,.9512025,1.069407,1.251753,.9952618,1.092459,.9750013,1.017672,.9608585,1.078551,1.257933,1.004729,1.101201,.9843538,15733.56,9315.66,5594.979,822.9176,14910.64,6417.896,10138.58,16981.97,10055.6,6039.542,886.829,16095.14,6926.371,10942.43
"NH",2010,1.013076,.9391119,1.090045,1.246876,.9974762,1.113123,.9693083,1.024356,.9513742,1.100617,1.253562,1.009092,1.123084,.9809742,16020.57,9151.347,5846.647,1022.574,14997.99,6869.221,10173.92,17312.7,9890.769,6319.331,1102.603,16210.1,7421.933,10993.37
"NH",2011,.9862816,.9110392,1.065696,1.241252,.9697208,1.091355,.9423264,.9969018,.9223024,1.075961,1.247366,.9806626,1.100954,.9530686,16434.25,9499.188,5905.289,1029.775,15404.48,6935.063,10528.96,17666.16,10207.01,6354.598,1104.555,16561.61,7459.153,11311.57
"NH",2012,.9998036,.9217174,1.090018,1.251816,.9833348,1.114523,.9525676,1.00944,.9324237,1.098649,1.25602,.9933296,1.122464,.9626736,16032.91,9450.501,5569.301,1013.103,15019.8,6582.405,10463.6,17179.56,10123.3,5971.61,1084.651,16094.91,7056.261,11207.95
"NH",2013,1.006581,.9349759,1.093936,1.261883,.9920363,1.11694,.9616578,1.017655,.9465479,1.104483,1.269611,1.003294,1.127092,.9729408,16129.94,9715.204,5523.979,890.76,15239.18,6414.738,10605.96,17304.22,10417.25,5931.248,955.7253,16348.5,6886.973,11372.98
"NH",2014,1.003188,.9354563,1.095692,1.231871,.9906739,1.114353,.9582983,1.014277,.9469957,1.106175,1.240383,1.001905,1.124549,.9696138,16477.29,10163.23,5437.846,876.2136,15601.08,6314.06,11039.45,17672.38,10895.2,5837.78,939.4001,16732.98,6777.18,11834.6
"NH",2015,1.005552,.9364549,1.101804,1.246343,.9923284,1.122011,.9601902,1.019273,.9508289,1.114694,1.256235,1.006251,1.134478,.9742458,16894.73,10533.25,5461.663,899.8217,15994.91,6361.484,11433.07,18124.89,11295.41,5863.871,965.6047,17159.28,6829.476,12261.02
"NJ",1995,1.037891,.6465293,1.67579,1.949673,1.010015,1.697611,.7053422,1.037359,.6486735,1.660562,1.943413,1.009624,1.682917,.7074862,15276.28,9119.004,5652.414,504.8628,14771.42,6157.276,9623.867,13122.31,7792.562,4895.822,433.9305,12688.38,5329.752,8226.492
"NJ",1996,1.038538,.658246,1.658992,1.923941,1.012194,1.679551,.7139499,1.038251,.6606464,1.644567,1.918347,1.012002,1.66567,.7164049,15185.04,9052.556,5642.47,490.0189,14695.03,6132.489,9542.574,13043.2,7736.964,4884.628,421.6046,12621.59,5306.232,8158.568
"NJ",1997,1.046247,.6702214,1.654729,1.935396,1.019857,1.676376,.7258891,1.046463,.6730018,1.641754,1.931213,1.020127,1.663955,.7287813,15133.28,8983.63,5659.682,489.9646,14643.31,6149.646,9473.595,12997.96,7680.18,4895.982,421.7966,12576.16,5317.779,8101.977
"NJ",1998,1.069064,.672561,1.675814,1.805531,1.04574,1.685992,.7269518,1.069423,.676172,1.662473,1.799977,1.046197,1.673216,.7305846,15643.45,9062.261,6057.811,523.3793,15120.07,6581.19,9585.64,13537.28,7804.604,5278.374,454.3064,13082.98,5732.68,8258.91
"NJ",1999,1.062737,.684132,1.600958,1.71988,1.040861,1.610331,.7376564,1.061577,.685465,1.589912,1.712045,1.039852,1.599504,.7389051,16343.99,9274.239,6506.409,563.338,15780.65,7069.747,9837.577,14337.96,8100.836,5741.704,495.4143,13842.54,6237.118,8596.251
"NJ",2000,1.091502,.6951181,1.651865,1.741068,1.068525,1.659278,.7524734,1.087919,.6937894,1.637867,1.731902,1.06508,1.645645,.7511208,16224.02,9212.831,6424.456,586.7341,15637.29,7011.189,9799.565,14221.33,8036.794,5669.174,515.3601,13705.97,6184.534,8552.154
"NJ",2001,1.102253,.6804236,1.688266,1.787729,1.077951,1.696469,.7416663,1.099607,.6814833,1.673546,1.779962,1.075428,1.682287,.7426305,16703.36,9407.69,6689.413,606.2572,16097.1,7295.67,10013.95,14722.19,8257.414,5929.398,535.3762,14186.81,6464.774,8792.79
"NJ",2002,1.111036,.6546296,1.708675,1.765692,1.085657,1.713612,.723017,1.105391,.654458,1.688481,1.754337,1.080168,1.694162,.7226199,17195.83,9369.703,7145.327,680.8002,16515.03,7826.127,10050.5,15124.48,8205.738,6318.755,599.9847,14524.49,6918.74,8805.723
"NJ",2003,1.119423,.6540604,1.716468,1.783093,1.093464,1.722224,.7246586,1.114916,.654961,1.699326,1.775151,1.089033,1.705862,.7253847,18161.24,9798.757,7636.042,726.4435,17434.8,8362.486,10525.2,16075.09,8646.729,6784.145,644.2195,15430.87,7428.364,9290.948
"NJ",2004,1.124371,.6613937,1.710803,1.754604,1.098526,1.714729,.7331859,1.120067,.6632138,1.695124,1.747498,1.094241,1.699822,.7348011,18907.96,10158.1,7963,786.8679,18121.1,8749.868,10944.96,16706.38,8961.314,7047.466,697.6026,16008.78,7745.068,9658.917
"NJ",2005,1.118222,.672015,1.698984,1.716777,1.094039,1.700577,.7390749,1.109779,.6719459,1.675155,1.700658,1.085832,1.677436,.7383388,19505.57,10543.85,8158.244,803.4752,18702.1,8961.72,11347.33,17175.24,9265.388,7200.742,709.1124,16466.13,7909.854,9974.5
"NJ",2006,1.136524,.6880921,1.74087,1.715028,1.113086,1.738513,.7534261,1.131012,.6895618,1.722568,1.702995,1.107774,1.720783,.7543209,19682.35,10777.11,8094.794,810.4447,18871.91,8905.239,11587.56,17244.31,9429.357,7103.436,711.5159,16532.79,7814.952,10140.87
"NJ",2007,1.124095,.6887998,1.709038,1.706925,1.101562,1.708853,.7508776,1.122243,.6911996,1.698906,1.70104,1.099824,1.699092,.7529716,20350.8,11176.45,8374.245,800.1071,19550.7,9174.353,11976.56,17825.74,9777.928,7345.955,701.8564,17123.88,8047.811,10479.78
"NJ",2008,1.12805,.6886787,1.731253,1.682682,1.107409,1.727134,.746882,1.123507,.6911138,1.713744,1.669949,1.103158,1.710039,.7485792,20298.24,11189.74,8339.328,769.1714,19529.07,9108.5,11958.91,17868.72,9835.945,7355.786,676.9935,17191.73,8032.78,10512.94
"NJ",2009,1.150625,.7220808,1.758809,1.712,1.129505,1.754719,.7798551,1.143781,.7221858,1.73888,1.699526,1.122839,1.735445,.7794072,20776.91,11573.79,8402.631,800.4844,19976.42,9203.115,12374.28,18281.36,10172.77,7403.567,705.026,17576.33,8108.593,10877.79
"NJ",2010,1.121739,.6951817,1.722307,1.793769,1.060027,1.736987,.8321351,1.117366,.6976586,1.705547,1.777352,1.0566,1.720297,.8327361,20381.98,11406.78,7119.603,1855.6,18526.38,8975.203,13262.38,17943.13,10033.89,6273.899,1635.337,16307.79,7909.235,11669.23
"NJ",2011,1.06016,.6599612,1.720789,1.588451,1.03461,1.704849,.724555,1.05653,.6619492,1.704806,1.579467,1.03126,1.689757,.7258177,18746.92,10966.55,6856.284,924.0869,17822.84,7780.371,11890.64,16438.18,9609.119,6019.943,809.1196,15629.06,6829.063,10418.24
"NJ",2012,1.122145,.6847192,1.778805,1.692407,1.094191,1.768799,.7579247,1.116199,.6853988,1.759928,1.678752,1.088583,1.750536,.7577642,20692.16,11622.63,8029.053,1040.475,19651.69,9069.528,12663.11,18182.79,10205.84,7062.192,914.7511,17268.03,7976.943,11120.59
"NJ",2013,1.107608,.6930367,1.771231,1.665048,1.086029,1.761036,.7488457,1.102903,.6941685,1.753297,1.654531,1.081515,1.74383,.7494921,20605.44,11849.33,7926.132,829.9796,19775.46,8756.112,12679.3,18145.53,10422.84,6991.209,731.4784,17414.05,7722.688,11154.32
"NJ",2014,1.103778,.6714416,1.749019,1.684126,1.08123,1.743004,.7311874,1.099613,.6733904,1.731843,1.673841,1.077277,1.726478,.7325938,20703.65,11593.6,8272.024,838.0298,19865.62,9110.055,12431.63,18235.64,10198.81,7298.461,738.3755,17497.27,8036.836,10937.18
"NJ",2015,1.088275,.6553769,1.728356,1.660711,1.066398,1.72222,.714022,1.081722,.6569889,1.706221,1.645635,1.060143,1.700734,.714833,21232.97,11847.8,8540.54,844.6243,20388.34,9385.164,12692.43,18696.25,10424.17,7528.234,743.8499,17952.4,8272.084,11168.02
"NM",1995,1.005043,.9322439,.9916211,1.173964,.9822052,1.016864,1.043486,1.027207,.9536715,1.013272,1.199136,1.003957,1.038947,1.067536,7823.111,1069.332,5775.587,978.1924,6844.918,6753.779,2047.524,9119.885,1228.503,6750.208,1141.174,7978.711,7891.382,2369.677
"NM",1996,1.013199,.9366331,.9984649,1.202506,.9881089,1.026488,1.054085,1.036965,.9605809,1.021719,1.228315,1.011643,1.049977,1.079816,8020.929,1161.21,5872.177,987.5417,7033.387,6859.719,2148.751,9348.215,1332.257,6866.327,1149.631,8198.585,8015.958,2481.888
"NM",1997,1.006155,.9163329,.9853048,1.234761,.9739286,1.021333,1.06307,1.03094,.9395495,1.010875,1.256386,.999288,1.046122,1.086432,7844.127,1107.819,5710.309,1026,6818.128,6736.308,2133.819,9141.54,1271.883,6679.503,1190.154,7951.386,7869.658,2462.037
"NM",1998,1.0205,.9343354,.9968563,1.259425,.986301,1.035431,1.083494,1.043853,.9566619,1.021474,1.276305,1.010702,1.058694,1.104278,8389.64,1212.471,6064.17,1112.998,7276.642,7177.169,2325.47,9798.731,1394.512,7110.801,1293.418,8505.313,8404.219,2687.931
"NM",1999,1.014874,.9182736,.9929529,1.247642,.981045,1.030498,1.075329,1.033804,.938722,1.013008,1.258958,1.00133,1.048948,1.091951,8951.073,1216.823,6533.977,1200.274,7750.8,7734.25,2417.097,10633.41,1427.183,7792.645,1413.584,9219.828,9206.229,2840.767
"NM",2000,1.019706,.9339141,.9938595,1.266777,.983481,1.034964,1.086544,1.04086,.9548131,1.01657,1.278577,1.006078,1.055832,1.104627,9295.983,1375.865,6663.705,1256.413,8039.57,7920.118,2632.279,11044.85,1604.585,7953.543,1486.72,9558.128,9440.264,3091.305
"NM",2001,1.02529,.9026582,1.001053,1.305172,.9837194,1.047507,1.086784,1.048768,.9273934,1.025856,1.318603,1.008792,1.070345,1.107693,9940.547,1482.372,7091.17,1367.005,8573.543,8458.176,2849.377,11852.42,1740.073,8490.021,1622.324,10230.09,10112.35,3362.397
"NM",2002,1.027001,.9050795,1.00717,1.266025,.9905229,1.047091,1.079577,1.050809,.9303997,1.031869,1.28144,1.015632,1.070222,1.101712,10541.86,1450.72,7620.75,1470.386,9071.47,9091.136,2921.106,12592.9,1701.588,9139.28,1752.028,10840.87,10891.31,3453.616
"NM",2003,1.032673,.9210355,1.014618,1.232684,1.00027,1.049641,1.081155,1.054011,.9452984,1.036333,1.248421,1.022629,1.070199,1.102148,10562.35,1356.68,7663.248,1542.419,9019.928,9205.668,2899.099,12546.49,1584.469,9138.287,1823.738,10722.76,10962.02,3408.207
"NM",2004,1.030861,.9475164,1.011419,1.178793,1.001185,1.043689,1.076124,1.05179,.9710301,1.033329,1.19329,1.023522,1.063987,1.095337,11090.91,1453.317,7726.504,1911.086,9179.821,9637.591,3364.403,13117.72,1691.895,9176.574,2249.255,10868.47,11425.83,3941.15
"NM",2005,1.032419,.937198,1.015776,1.191785,1.003042,1.047513,1.07268,1.055284,.9596097,1.039513,1.21014,1.026764,1.070183,1.093846,11100.55,1486.403,7824.629,1789.52,9311.032,9614.149,3275.923,13185.13,1738.603,9324.975,2121.558,11063.58,11446.53,3860.16
"NM",2006,1.018203,.9220456,.9941431,1.247503,.9817157,1.035,1.078273,1.039541,.9475619,1.016048,1.259794,1.00439,1.055365,1.098647,11131.48,1618.968,7904.354,1608.16,9523.321,9512.514,3227.128,13251.27,1904.507,9431.747,1915.02,11336.25,11346.77,3819.527
"NM",2007,1.0131,.9410177,1.001763,1.154884,.991599,1.025352,1.042696,1.037575,.965866,1.02652,1.176043,1.016536,1.049531,1.066748,11414.55,1631.976,8232.479,1550.092,9864.454,9782.57,3182.068,13436.73,1889.847,9720.643,1826.245,11610.49,11546.89,3716.092
"NM",2008,1.008664,.8786276,1.003063,1.207307,.9801269,1.033648,1.022595,1.028842,.8976586,1.024369,1.221068,1.001368,1.053612,1.040126,11940.8,1870.685,8506.163,1563.951,10376.85,10070.11,3434.636,13883.2,2143.152,9932.49,1807.553,12075.64,11740.04,3950.705
"NM",2009,1.018173,.9083002,1.009697,1.190723,.9912429,1.038702,1.038683,1.037237,.9258774,1.029322,1.207,1.010771,1.057686,1.056613,12447.5,1909.684,8790.171,1747.645,10699.85,10537.82,3657.329,14333.69,2166.669,10158.09,2008.936,12324.76,12167.03,4175.605
"NM",2010,1.012095,.9161612,.9945384,1.145938,.9786004,1.030729,1.042929,1.025843,.9294581,1.009024,1.156602,.9930972,1.044213,1.055696,11929.66,1891.598,7566.574,2471.487,9458.172,10038.06,4363.085,13631.55,2127.36,8681.063,2823.125,10808.42,11504.19,4950.485
"NM",2011,1.012934,.9296309,1.001937,1.138106,.9870315,1.030093,1.03407,1.026963,.9435397,1.016492,1.149209,1.001674,1.043844,1.047315,11420.81,1907.059,7489.82,2023.935,9396.88,9513.755,3930.994,12963.69,2133.172,8535.827,2294.691,10669,10830.52,4427.863
"NM",2012,1.013208,.915571,1.001908,1.200473,.9840651,1.034471,1.037953,1.028382,.9307392,1.017609,1.211617,.9999089,1.049288,1.052266,10924.66,1903.089,7477.322,1544.253,9380.411,9021.575,3447.342,12371.61,2125.469,8501.714,1744.428,10627.18,10246.14,3869.897
"NM",2013,1.019965,.9329465,1.00588,1.196239,.9911109,1.038298,1.050639,1.031904,.9443693,1.018485,1.204229,1.00369,1.050028,1.061462,10938.04,1857.147,7466.537,1614.361,9323.684,9080.897,3471.507,12446.26,2082.936,8528.245,1835.076,10611.18,10363.32,3918.012
"NM",2014,1.016134,.9205915,1.006078,1.21189,.9886037,1.036994,1.039321,1.029478,.935674,1.019628,1.220428,1.002659,1.049684,1.05242,11039.63,1929.888,7680.292,1429.449,9610.181,9109.741,3359.338,12568.07,2174.032,8770.712,1623.326,10944.74,10394.04,3797.358
"NM",2015,1.009648,.9016046,1.009815,1.169196,.9864807,1.034711,1.009284,1.026493,.9193512,1.027108,1.180629,1.004181,1.050953,1.025137,11614.12,2127.448,7954.967,1531.7,10082.42,9486.667,3659.148,13199.81,2387.529,9078.71,1733.567,11466.24,10812.28,4121.096
"NV",1995,.9949325,.9995769,.9826827,1.009014,.994231,.986264,1.000218,.9878058,.9928048,.9748837,1.002384,.987081,.978588,.9934569,8482.39,5526.232,2552.99,403.1664,8079.223,2956.156,5929.399,8301.737,5385.896,2521.957,393.8846,7907.853,2915.841,5779.781
"NV",1996,.996163,.9976825,.9918784,1.005458,.9957421,.9934983,.9981777,.9912544,.9927205,.9870611,1.001058,.9908109,.9887156,.9932533,8840.391,5631.006,2825.955,383.4294,8456.961,3209.385,6014.435,8647.971,5483.066,2790.188,374.7156,8273.254,3164.904,5857.782
"NV",1997,.9990872,.9966877,1.002553,1.010017,.9986318,1.003386,.9974695,.9962468,.9934878,1.000238,1.008157,.9957506,1.001113,.9943528,8904.321,5712.68,2835.053,356.5884,8547.733,3191.642,6069.268,8702.802,5552.08,2802.139,348.5829,8354.219,3150.722,5900.663
"NV",1998,1.002859,1.001989,1.002976,1.014526,1.002317,1.004391,1.002804,1.000874,.9997578,1.001335,1.013483,1.000288,1.002811,1.000656,9347.117,5962.001,2969.935,415.1807,8931.936,3385.115,6377.182,9147.175,5801.576,2938.539,407.0607,8740.115,3345.6,6208.636
"NV",1999,1.00184,.9992006,1.005729,1.011175,1.00141,1.006381,.9999795,1.000522,.9976154,1.004798,1.010447,1.000064,1.005471,.9984545,9553.74,6039.947,3092.93,420.8625,9132.877,3513.793,6460.809,9617.646,6057.224,3135.862,424.5589,9193.086,3560.421,6481.783
"NV",2000,1.003419,.9982,1.014094,1.010469,1.003056,1.013571,.9990465,1.002029,.9960179,1.014104,1.010018,1.001616,1.01352,.9969925,9541.604,6297.995,2776.157,467.4522,9074.151,3243.609,6765.447,9582.567,6286.702,2824.659,471.2066,9111.361,3295.866,6757.908
"NV",2001,1.002063,.9995398,1.00816,1.000858,1.002126,1.007079,.9996312,1.000359,.9972054,1.00766,.9999132,1.000382,1.00652,.9973951,9379.604,6238.373,2676.501,464.7301,8914.873,3141.231,6703.103,9357.939,6187.319,2704.352,466.2684,8891.671,3170.62,6653.588
"NV",2002,1.001086,1.002203,.9980057,1.005691,1.000798,.9992183,1.002504,.9977078,.9984637,.9951376,1.003557,.9973384,.9964623,.9989076,9616.654,6020.058,3028.698,567.899,9048.756,3596.597,6587.957,9624.768,5990.514,3061.883,572.3696,9052.397,3634.253,6562.884
"NV",2003,1.001014,1.003076,.9959537,1.004343,1.000768,.9975153,1.003202,.9981084,.9999824,.9933607,1.002061,.9978139,.9949731,1.00019,9685.874,6096.261,2920.877,668.737,9017.138,3589.614,6764.998,9589.53,6003.581,2920.764,665.1845,8924.345,3585.949,6668.765
"NV",2004,.9998097,1.006137,.9866986,.9982787,.9999287,.9889665,1.005331,.9955093,1.002,.9821758,.9943225,.9956021,.9845444,1.001205,9992.196,6315.368,2955.821,721.0063,9271.188,3676.827,7036.375,9963.983,6264.517,2977.119,722.3467,9241.637,3699.466,6986.864
"NV",2005,1.001144,1.004055,.9936455,1.002783,1.001013,.9956149,1.003926,.9976925,1.000347,.9907811,1.000001,.9975063,.9927493,1.000312,10257.09,6722.331,2772.158,762.6013,9494.488,3534.76,7484.932,10292.18,6698.051,2826.134,768.0005,9524.185,3594.135,7466.051
"NV",2006,1.000866,1.003412,.9934061,1.004092,1.000623,.99568,1.003477,.9983615,1.000884,.9909599,1.002234,.998069,.9933305,1.001013,10514.58,7053.979,2723.439,737.1598,9777.418,3460.599,7791.139,10541.27,7023.229,2777.479,740.5605,9800.707,3518.04,7763.789
"NV",2007,1.000915,1.005581,.9864239,1.012758,1.000034,.9918072,1.006261,.9968647,1.001529,.9824749,1.009546,.9959219,.9879351,1.002293,10833.09,7167.938,2913.801,751.3484,10081.74,3665.149,7919.286,10830.65,7118.848,2960.982,750.8168,10079.83,3711.799,7869.665
"NV",2008,1.000672,.9981694,1.004401,1.00702,1.000232,1.004853,.9989988,1.001462,.998765,1.005422,1.008262,1.00099,1.00591,.9996605,11138.42,6966.486,3450.789,721.1448,10417.27,4171.934,7687.631,11047.19,6875.595,3454.85,716.7429,10330.45,4171.593,7592.338
"NV",2009,.9987489,.9999558,.9949937,1.003256,.9982722,.9969571,1.000411,.9968448,.9979185,.9931577,1.002073,.9962894,.9952698,.9984961,11388,6805.817,3492.287,1089.893,10298.1,4582.18,7895.709,11196.99,6659.16,3461.652,1076.18,10120.81,4537.832,7735.341
"NV",2010,.9960861,1.003426,.9823915,.9966569,.9960337,.9853465,1.002586,.9915799,.9990841,.9776503,.992473,.9914976,.9807096,.9982596,10927.8,6500.348,3508.367,919.0848,10008.71,4427.452,7419.433,10705.23,6342.087,3460.61,902.5281,9802.697,4363.139,7244.615
